Name	Taxon ID	Assembly	Accession					
Penicillium digitatum Pd1	1170230	PdigPd1_v1	GCA_000315645		Penicillium_digitatum_pd1	GCA_000315645	PdigPd1_v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota1_collection/penicillium_digitatum_pd1_gca_000315645/pep/Penicillium_digitatum_pd1_gca_000315645.PdigPd1_v1.pep.all.fa.gz
Penicillium expansum str. CMP-1	27334	PEX1	GCA_000769755		Penicillium_digitatum_phi26	GCA_000315665	PdigPHI26_v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota1_collection/penicillium_digitatum_phi26_gca_000315665/pep/Penicillium_digitatum_phi26_gca_000315665.PdigPHI26_v1.pep.all.fa.gz
Penicillium expansum str. MD-8	27334	ASM76974v1	GCA_000769745		Penicillium_expansum	GCA_000769735	ASM76973v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota1_collection/penicillium_expansum_gca_000769735/pep/Penicillium_expansum_gca_000769735.ASM76973v1.pep.all.fa.gz
Penicillium expansum str. d1	27334	ASM76973v1	GCA_000769735		Penicillium_expansum	GCA_000769745	ASM76974v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota1_collection/penicillium_expansum_gca_000769745/pep/Penicillium_expansum_gca_000769745.ASM76974v1.pep.all.fa.gz
Penicillium flavigenum	254877	ASM207236v1	GCA_002072365		Penicillium_expansum	GCA_000769755	PEX1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota1_collection/penicillium_expansum_gca_000769755/pep/Penicillium_expansum_gca_000769755.PEX1.pep.all.fa.gz
Penicillium freii	48697	ASM151392v1	GCA_001513925		Penicillium_flavigenum	GCA_002072365	ASM207236v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota3_collection/penicillium_flavigenum_gca_002072365/pep/Penicillium_flavigenum_gca_002072365.ASM207236v1.pep.all.fa.gz
Penicillium griseofulvum str. PG3	5078	ASM156193v1	GCA_001561935		Penicillium_freii	GCA_001513925	ASM151392v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota3_collection/penicillium_freii_gca_001513925/pep/Penicillium_freii_gca_001513925.ASM151392v1.pep.all.fa.gz
Penicillium italicum str. PHI-1	40296	ASM76976v1	GCA_000769765		Penicillium_griseofulvum	GCA_001561935	ASM156193v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota3_collection/penicillium_griseofulvum_gca_001561935/pep/Penicillium_griseofulvum_gca_001561935.ASM156193v1.pep.all.fa.gz
Penicillium nalgiovense	60175	ASM207242v1	GCA_002072425		Penicillium_italicum	GCA_000769765	ASM76976v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota1_collection/penicillium_italicum_gca_000769765/pep/Penicillium_italicum_gca_000769765.ASM76976v1.pep.all.fa.gz
Penicillium nordicum	229535	ASM127859v1	GCA_001278595		Penicillium_nalgiovense	GCA_002072425	ASM207242v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota3_collection/penicillium_nalgiovense_gca_002072425/pep/Penicillium_nalgiovense_gca_002072425.ASM207242v1.pep.all.fa.gz
Penicillium occitanis str. CL100	290292	ASM238285v1	GCA_002382855		Penicillium_nordicum	GCA_001278595	ASM127859v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota3_collection/penicillium_nordicum_gca_001278595/pep/Penicillium_nordicum_gca_001278595.ASM127859v1.pep.all.fa.gz
Penicillium occitanis str. CT1	290292	ASM238283v1	GCA_002382835		Penicillium_occitanis	GCA_002382835	ASM238283v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota3_collection/penicillium_occitanis_gca_002382835/pep/Penicillium_occitanis_gca_002382835.ASM238283v1.pep.all.fa.gz
Penicillium oxalicum 114-2	933388	pde_v1.0	GCA_000346795		Penicillium_occitanis	GCA_002382855	ASM238285v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota3_collection/penicillium_occitanis_gca_002382855/pep/Penicillium_occitanis_gca_002382855.ASM238285v1.pep.all.fa.gz
Penicillium polonicum	60169	ASM207226v1	GCA_002072265		Penicillium_oxalicum_114_2	GCA_000346795	pde_v1.0	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota1_collection/penicillium_oxalicum_114_2_gca_000346795/pep/Penicillium_oxalicum_114_2_gca_000346795.pde_v1.0.pep.all.fa.gz
Penicillium roqueforti FM164	1365484	PROQFM164_20130607	GCA_000513255		Penicillium_polonicum	GCA_002072265	ASM207226v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota3_collection/penicillium_polonicum_gca_002072265/pep/Penicillium_polonicum_gca_002072265.ASM207226v1.pep.all.fa.gz
Penicillium rubens Wisconsin 54-1255	500485	PenChr_Nov2007	GCA_000226395		Penicillium_roqueforti_fm164	GCA_000513255	PROQFM164_20130607	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota1_collection/penicillium_roqueforti_fm164_gca_000513255/pep/Penicillium_roqueforti_fm164_gca_000513255.PROQFM164_20130607.pep.all.fa.gz
Penicillium solitum	60172	ASM207223v1	GCA_002072235		Penicillium_rubens_wisconsin_54_1255	GCA_000226395	PenChr_Nov2007	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota1_collection/penicillium_rubens_wisconsin_54_1255_gca_000226395/pep/Penicillium_rubens_wisconsin_54_1255_gca_000226395.PenChr_Nov2007.pep.all.fa.gz
Penicillium steckii	303698	ASM207237v1	GCA_002072375		Penicillium_solitum	GCA_002072235	ASM207223v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota3_collection/penicillium_solitum_gca_002072235/pep/Penicillium_solitum_gca_002072235.ASM207223v1.pep.all.fa.gz
Penicillium subrubescens str. CBS 132785	1316194	ASM190812v1	GCA_001908125		Penicillium_steckii	GCA_002072375	ASM207237v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota3_collection/penicillium_steckii_gca_002072375/pep/Penicillium_steckii_gca_002072375.ASM207237v1.pep.all.fa.gz
Penicillium vulpinum	29845	ASM207225v1	GCA_002072255		Penicillium_subrubescens	GCA_001908125	ASM190812v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota3_collection/penicillium_subrubescens_gca_001908125/pep/Penicillium_subrubescens_gca_001908125.ASM190812v1.pep.all.fa.gz
Peniophora sp. CONT	1314672	Ricme1	GCA_001632445		Penicillium_vulpinum	GCA_002072255	ASM207225v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota3_collection/penicillium_vulpinum_gca_002072255/pep/Penicillium_vulpinum_gca_002072255.ASM207225v1.pep.all.fa.gz
Periconia macrospinosa str. DSE2036	97972	Perma1	GCA_003073855		Peniophora_sp_cont	GCA_001632445	Ricme1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_basidiomycota1_collection/peniophora_sp_cont_gca_001632445/pep/Peniophora_sp_cont_gca_001632445.Ricme1.pep.all.fa.gz
Pestalotiopsis fici W106-1	1229662	PFICI	GCA_000516985		Periconia_macrospinosa	GCA_003073855	Perma1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota4_collection/periconia_macrospinosa_gca_003073855/pep/Periconia_macrospinosa_gca_003073855.Perma1.pep.all.fa.gz
Pezoloma ericae str. UAMH 7357	1745343	Rhier1	GCA_002865625		Pestalotiopsis_fici_w106_1	GCA_000516985	PFICI	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota1_collection/pestalotiopsis_fici_w106_1_gca_000516985/pep/Pestalotiopsis_fici_w106_1_gca_000516985.PFICI.pep.all.fa.gz
Phaeoacremonium minimum UCRPA7	1286976	UCRPA7V03	GCA_000392275		Pezoloma_ericae	GCA_002865625	Rhier1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota4_collection/pezoloma_ericae_gca_002865625/pep/Pezoloma_ericae_gca_002865625.Rhier1.pep.all.fa.gz
Phaeomoniella chlamydospora	158046	UCRPA7V1.0	GCA_001006345		Phaeoacremonium_minimum_ucrpa7	GCA_000392275	UCRPA7V03	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota1_collection/phaeoacremonium_minimum_ucrpa7_gca_000392275/pep/Phaeoacremonium_minimum_ucrpa7_gca_000392275.UCRPA7V03.pep.all.fa.gz
Phaeosphaeria nodorum	321614	ASM14691v1	GCA_000146915		Phaeomoniella_chlamydospora	GCA_001006345	UCRPA7V1.0	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota3_collection/phaeomoniella_chlamydospora_gca_001006345/pep/Phaeomoniella_chlamydospora_gca_001006345.UCRPA7V1.0.pep.all.fa.gz
Phanerochaete carnosa HHB-10118-sp	650164	Phanerochaete_carnosa_HHB-10118-Sp_v1.0	GCA_000300595		Phaeosphaeria_nodorum		ASM14691v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/phaeosphaeria_nodorum/pep/Phaeosphaeria_nodorum.ASM14691v1.pep.all.fa.gz
Phellinus noxius	418867	ASM228747v1	GCA_002287475		Phanerochaete_carnosa_hhb_10118_sp	GCA_000300595	Phanerochaete_carnosa_HHB-10118-Sp_v1.0	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_basidiomycota1_collection/phanerochaete_carnosa_hhb_10118_sp_gca_000300595/pep/Phanerochaete_carnosa_hhb_10118_sp_gca_000300595.Phanerochaete_carnosa_HHB-10118-Sp_v1.0.pep.all.fa.gz
Phialocephala scopiformis str. CBS 120377	149040	Phisc1	GCA_001500285		Phellinus_noxius	GCA_002287475	ASM228747v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_basidiomycota1_collection/phellinus_noxius_gca_002287475/pep/Phellinus_noxius_gca_002287475.ASM228747v1.pep.all.fa.gz
Phialocephala subalpina	576137	PAC_version_1	GCA_900073065		Phialocephala_scopiformis	GCA_001500285	Phisc1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota3_collection/phialocephala_scopiformis_gca_001500285/pep/Phialocephala_scopiformis_gca_001500285.Phisc1.pep.all.fa.gz
Phialophora americana str. CBS 27337	5601	Capr_semi_CBS27337_V1	GCA_000835435		Phialocephala_subalpina	GCA_900073065	PAC_version_1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota3_collection/phialocephala_subalpina_gca_900073065/pep/Phialocephala_subalpina_gca_900073065.PAC_version_1.pep.all.fa.gz
Phialophora attae str. CBS 131958	1664694	ASM129925v1	GCA_001299255		Phialophora_americana	GCA_000835435	Capr_semi_CBS27337_V1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota2_collection/phialophora_americana_gca_000835435/pep/Phialophora_americana_gca_000835435.Capr_semi_CBS27337_V1.pep.all.fa.gz
Phlebia centrifuga str. FBCC195	98765	ASM191385v2	GCA_001913855		Phialophora_attae	GCA_001299255	ASM129925v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota3_collection/phialophora_attae_gca_001299255/pep/Phialophora_attae_gca_001299255.ASM129925v1.pep.all.fa.gz
Phlebiopsis gigantea 11061_1 CR5-6	745531	Phlgi1	GCA_000832265		Phlebia_centrifuga	GCA_001913855	ASM191385v2	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_basidiomycota1_collection/phlebia_centrifuga_gca_001913855/pep/Phlebia_centrifuga_gca_001913855.ASM191385v2.pep.all.fa.gz
Pichia kudriavzevii str. 129	4909	ASM198332v1	GCA_001983325		Phlebiopsis_gigantea_11061_1_cr5_6	GCA_000832265	Phlgi1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_basidiomycota1_collection/phlebiopsis_gigantea_11061_1_cr5_6_gca_000832265/pep/Phlebiopsis_gigantea_11061_1_cr5_6_gca_000832265.Phlgi1.pep.all.fa.gz
Pichia kudriavzevii str. CBS573	4909	ASM305444v1	GCA_003054445		Pichia_kudriavzevii	GCA_000764455	ASM76445v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota1_collection/pichia_kudriavzevii_gca_000764455/pep/Pichia_kudriavzevii_gca_000764455.ASM76445v1.pep.all.fa.gz
Pichia kudriavzevii str. Ckrusei653	4909	Cand_krus_Ckrusei653_V21	GCA_002166775		Pichia_kudriavzevii	GCA_001983325	ASM198332v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota3_collection/pichia_kudriavzevii_gca_001983325/pep/Pichia_kudriavzevii_gca_001983325.ASM198332v1.pep.all.fa.gz
Pichia kudriavzevii str. SD108	4909	ASM76445v1	GCA_000764455		Pichia_kudriavzevii	GCA_002166775	Cand_krus_Ckrusei653_V21	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota3_collection/pichia_kudriavzevii_gca_002166775/pep/Pichia_kudriavzevii_gca_002166775.Cand_krus_Ckrusei653_V21.pep.all.fa.gz
Pichia membranifaciens NRRL Y-2026	763406	Picme2	GCA_001661235		Pichia_kudriavzevii	GCA_003054445	ASM305444v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota4_collection/pichia_kudriavzevii_gca_003054445/pep/Pichia_kudriavzevii_gca_003054445.ASM305444v1.pep.all.fa.gz
Pichia membranifaciens str. KS47-1	4926	P_membrenifaciens-1.0	GCA_001950575		Pichia_membranifaciens	GCA_001950575	P_membrenifaciens-1.0	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota3_collection/pichia_membranifaciens_gca_001950575/pep/Pichia_membranifaciens_gca_001950575.P_membrenifaciens-1.0.pep.all.fa.gz
Piloderma croceum F 1598	765440	Piloderma_croceum_F_1598_v1.0	GCA_000827315		Pichia_membranifaciens_nrrl_y_2026	GCA_001661235	Picme2	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota3_collection/pichia_membranifaciens_nrrl_y_2026_gca_001661235/pep/Pichia_membranifaciens_nrrl_y_2026_gca_001661235.Picme2.pep.all.fa.gz
Piromyces finnis	1754191	Piromyces_sp._finnis_v3.0	GCA_002104945		Piloderma_croceum_f_1598	GCA_000827315	Piloderma_croceum_F_1598_v1.0	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_basidiomycota1_collection/piloderma_croceum_f_1598_gca_000827315/pep/Piloderma_croceum_f_1598_gca_000827315.Piloderma_croceum_F_1598_v1.0.pep.all.fa.gz
Piromyces sp. E2	73868	PirspE2_v1.0	GCA_002157105		Piromyces_finnis	GCA_002104945	Piromyces_sp._finnis_v3.0	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_neocallimastigomycota1_collection/piromyces_finnis_gca_002104945/pep/Piromyces_finnis_gca_002104945.Piromyces_sp._finnis_v3.0.pep.all.fa.gz
Pisolithus microcarpus 441	765257	Pisolithus_microcarpus_441_v1.0	GCA_000827275		Piromyces_sp_e2	GCA_002157105	PirspE2_v1.0	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_neocallimastigomycota1_collection/piromyces_sp_e2_gca_002157105/pep/Piromyces_sp_e2_gca_002157105.PirspE2_v1.0.pep.all.fa.gz
Pisolithus tinctorius Marx 270	870435	Pisolithus_tinctorius_Marx_270_v1.0	GCA_000827335		Pisolithus_microcarpus_441	GCA_000827275	Pisolithus_microcarpus_441_v1.0	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_basidiomycota1_collection/pisolithus_microcarpus_441_gca_000827275/pep/Pisolithus_microcarpus_441_gca_000827275.Pisolithus_microcarpus_441_v1.0.pep.all.fa.gz
Pleurotus ostreatus PC15	1137138	PleosPC15_2	GCA_000697685		Pisolithus_tinctorius_marx_270	GCA_000827335	Pisolithus_tinctorius_Marx_270_v1.0	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_basidiomycota1_collection/pisolithus_tinctorius_marx_270_gca_000827335/pep/Pisolithus_tinctorius_marx_270_gca_000827335.Pisolithus_tinctorius_Marx_270_v1.0.pep.all.fa.gz
Plicaturopsis crispa FD-325 SS-3	944288	Plicr1	GCA_000827205		Pleurotus_ostreatus_pc15	GCA_000697685	PleosPC15_2	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_basidiomycota1_collection/pleurotus_ostreatus_pc15_gca_000697685/pep/Pleurotus_ostreatus_pc15_gca_000697685.PleosPC15_2.pep.all.fa.gz
Pneumocystis carinii B80	1408658	Pneu_cari_B80_V3	GCA_001477545		Plicaturopsis_crispa_fd_325_ss_3	GCA_000827205	Plicr1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_basidiomycota1_collection/plicaturopsis_crispa_fd_325_ss_3_gca_000827205/pep/Plicaturopsis_crispa_fd_325_ss_3_gca_000827205.Plicr1.pep.all.fa.gz
Pneumocystis jirovecii RU7	1408657	Pneu_jiro_RU7_V2	GCA_001477535		Pneumocystis_carinii_b80	GCA_001477545	Pneu_cari_B80_V3	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota3_collection/pneumocystis_carinii_b80_gca_001477545/pep/Pneumocystis_carinii_b80_gca_001477545.Pneu_cari_B80_V3.pep.all.fa.gz
Pneumocystis murina B123	1069680	Pneumo_murina_B123_V4	GCA_000349005		Pneumocystis_jirovecii_ru7	GCA_001477535	Pneu_jiro_RU7_V2	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota3_collection/pneumocystis_jirovecii_ru7_gca_001477535/pep/Pneumocystis_jirovecii_ru7_gca_001477535.Pneu_jiro_RU7_V2.pep.all.fa.gz
Pochonia chlamydosporia 170	1380566	ASM165323v2	GCA_001653235		Pneumocystis_murina_b123	GCA_000349005	Pneumo_murina_B123_V4	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota1_collection/pneumocystis_murina_b123_gca_000349005/pep/Pneumocystis_murina_b123_gca_000349005.Pneumo_murina_B123_V4.pep.all.fa.gz
Podospora anserina S mat+	515849	ASM22654v1	GCA_000226545		Pochonia_chlamydosporia_170	GCA_001653235	ASM165323v2	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota3_collection/pochonia_chlamydosporia_170_gca_001653235/pep/Pochonia_chlamydosporia_170_gca_001653235.ASM165323v2.pep.all.fa.gz
Polytolypa hystricis UAMH7299	1447883	Poly_hyst_7299_V1	GCA_002573605		Podospora_anserina_s_mat	GCA_000226545	ASM22654v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota1_collection/podospora_anserina_s_mat__gca_000226545/pep/Podospora_anserina_s_mat__gca_000226545.ASM22654v1.pep.all.fa.gz
Postia placenta MAD-698-R-SB12	670580	PosplRSB12_1	GCA_002117355		Polytolypa_hystricis_uamh7299	GCA_002573605	Poly_hyst_7299_V1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota4_collection/polytolypa_hystricis_uamh7299_gca_002573605/pep/Polytolypa_hystricis_uamh7299_gca_002573605.Poly_hyst_7299_V1.pep.all.fa.gz
Postia placenta Mad-698-R	561896	Postia_placenta_V1.0	GCA_000006255		Postia_placenta_mad_698_r	GCA_000006255	Postia_placenta_V1.0	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_basidiomycota1_collection/postia_placenta_mad_698_r_gca_000006255/pep/Postia_placenta_mad_698_r_gca_000006255.Postia_placenta_V1.0.pep.all.fa.gz
Protomyces lactucaedebilis str. 12-1054	56484	Prola1	GCA_002105105		Postia_placenta_mad_698_r_sb12	GCA_002117355	PosplRSB12_1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_basidiomycota1_collection/postia_placenta_mad_698_r_sb12_gca_002117355/pep/Postia_placenta_mad_698_r_sb12_gca_002117355.PosplRSB12_1.pep.all.fa.gz
Pseudocercospora fijiensis CIRAD86	383855	Mycfi2	GCA_000340215		Protomyces_lactucaedebilis	GCA_002105105	Prola1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota4_collection/protomyces_lactucaedebilis_gca_002105105/pep/Protomyces_lactucaedebilis_gca_002105105.Prola1.pep.all.fa.gz
Pseudocercospora musae str. CBS 116634	113226	ASM157822v1	GCA_001578225		Pseudocercospora_fijiensis_cirad86	GCA_000340215	Mycfi2	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota1_collection/pseudocercospora_fijiensis_cirad86_gca_000340215/pep/Pseudocercospora_fijiensis_cirad86_gca_000340215.Mycfi2.pep.all.fa.gz
Pseudogymnoascus destructans	655981	ASM164126v1	GCA_001641265		Pseudocercospora_musae	GCA_001578225	ASM157822v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota3_collection/pseudocercospora_musae_gca_001578225/pep/Pseudocercospora_musae_gca_001578225.ASM157822v1.pep.all.fa.gz
Pseudogymnoascus destructans 20631-21	658429	Geom_destructans_V1	GCA_000184105		Pseudogymnoascus_destructans_20631_21	GCA_000184105	Geom_destructans_V1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota1_collection/pseudogymnoascus_destructans_20631_21_gca_000184105/pep/Pseudogymnoascus_destructans_20631_21_gca_000184105.Geom_destructans_V1.pep.all.fa.gz
Pseudogymnoascus sp. 03VT05	1622148	ASM166264v1	GCA_001662645		Pseudogymnoascus_destructans	GCA_001641265	ASM164126v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota3_collection/pseudogymnoascus_destructans_gca_001641265/pep/Pseudogymnoascus_destructans_gca_001641265.ASM164126v1.pep.all.fa.gz
Pseudogymnoascus sp. 05NY08	1622149	ASM166260v1	GCA_001662605		Pseudogymnoascus_sp_03vt05	GCA_001662645	ASM166264v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota3_collection/pseudogymnoascus_sp_03vt05_gca_001662645/pep/Pseudogymnoascus_sp_03vt05_gca_001662645.ASM166264v1.pep.all.fa.gz
Pseudogymnoascus sp. 23342-1-I1	1524831	ASM166257v1	GCA_001662575		Pseudogymnoascus_sp_05ny08	GCA_001662605	ASM166260v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota3_collection/pseudogymnoascus_sp_05ny08_gca_001662605/pep/Pseudogymnoascus_sp_05ny08_gca_001662605.ASM166260v1.pep.all.fa.gz
Pseudogymnoascus sp. 24MN13	1622150	ASM166259v1	GCA_001662595		Pseudogymnoascus_sp_23342_1_i1	GCA_001662575	ASM166257v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota3_collection/pseudogymnoascus_sp_23342_1_i1_gca_001662575/pep/Pseudogymnoascus_sp_23342_1_i1_gca_001662575.ASM166257v1.pep.all.fa.gz
Pseudogymnoascus sp. VKM F-103	1420912	DG30	GCA_000750895		Pseudogymnoascus_sp_24mn13	GCA_001662595	ASM166259v1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota3_collection/pseudogymnoascus_sp_24mn13_gca_001662595/pep/Pseudogymnoascus_sp_24mn13_gca_001662595.ASM166259v1.pep.all.fa.gz
Pseudogymnoascus sp. VKM F-3557	1437433	DG3	GCA_000750665		Pseudogymnoascus_sp_vkm_f_103	GCA_000750895	DG30	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota2_collection/pseudogymnoascus_sp_vkm_f_103_gca_000750895/pep/Pseudogymnoascus_sp_vkm_f_103_gca_000750895.DG30.pep.all.fa.gz
Pseudogymnoascus sp. VKM F-3775	1420901	DG4	GCA_000750715		Pseudogymnoascus_sp_vkm_f_3557	GCA_000750665	DG3	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota1_collection/pseudogymnoascus_sp_vkm_f_3557_gca_000750665/pep/Pseudogymnoascus_sp_vkm_f_3557_gca_000750665.DG3.pep.all.fa.gz
Pseudogymnoascus sp. VKM F-3808	1391699	DG1	GCA_000750675		Pseudogymnoascus_sp_vkm_f_3775	GCA_000750715	DG4	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota2_collection/pseudogymnoascus_sp_vkm_f_3775_gca_000750715/pep/Pseudogymnoascus_sp_vkm_f_3775_gca_000750715.DG4.pep.all.fa.gz
Pseudogymnoascus sp. VKM F-4246	1420902	DG5	GCA_000750735		Pseudogymnoascus_sp_vkm_f_3808	GCA_000750675	DG1	ftp://ftp.ensemblgenomes.org/pub/release-44/fungi/fasta/fungi_ascomycota1_collection/pseudogymnoascus_sp_vkm_f_3808_gca_000750675/pep/Pseudogymnoascus_sp_vkm_f_3808_gca_000750675.DG1.pep.all.fa.gz
